forecast_windspeed_kts,scheduled_arrival_datetime,scheduled_departure_datetime,service_id,station,station_call_id
46,2050-07-16 09:16,2050-07-16 10:00,NG_0,Shagamu,NG_0_205007160916
47,2050-07-16 10:08,2050-07-16 11:00,NG_0,Lagos,NG_0_205007161008
56,2050-07-16 11:57,2050-07-16 13:00,NG_0,Yenagoa,NG_0_205007161157
54,2050-07-16 13:23,2050-07-16 14:00,NG_0,Nkpor,NG_0_205007161323
54,2050-07-16 16:02,2050-07-16 17:00,NG_0,Biu,NG_0_205007161602
59,2050-07-16 17:59,2050-07-16 19:00,NG_0,Gaya,NG_0_205007161759
60,2050-07-16 20:19,2050-07-16 21:00,NG_0,Argungu,NG_0_205007162019
61,2050-07-16 22:30,2050-07-16 23:00,NG_0,Ilesa,NG_0_205007162230
60,2050-07-16 23:09,2050-07-17 00:00,NG_0,Olupona,NG_0_205007162309
54,2050-07-17 00:16,2050-07-17 01:00,NG_0,Shagamu,NG_0_205007170016
53,2050-07-17 01:08,2050-07-17 02:00,NG_0,Lagos,NG_0_205007170108
52,2050-07-17 02:57,2050-07-17 04:00,NG_0,Yenagoa,NG_0_205007170257
53,2050-07-17 04:23,2050-07-17 05:00,NG_0,Nkpor,NG_0_205007170423
48,2050-07-17 07:02,2050-07-17 08:00,NG_0,Biu,NG_0_205007170702
48,2050-07-17 08:59,2050-07-17 10:00,NG_0,Gaya,NG_0_205007170859
46,2050-07-17 11:19,2050-07-17 12:00,NG_0,Argungu,NG_0_205007171119
46,2050-07-17 13:30,2050-07-17 14:00,NG_0,Ilesa,NG_0_205007171330
44,2050-07-17 14:09,2050-07-17 15:00,NG_0,Olupona,NG_0_205007171409
43,2050-07-17 15:16,2050-07-17 16:00,NG_0,Shagamu,NG_0_205007171516
44,2050-07-17 16:08,2050-07-17 17:00,NG_0,Lagos,NG_0_205007171608
50,2050-07-17 17:57,2050-07-17 19:00,NG_0,Yenagoa,NG_0_205007171757
56,2050-07-17 19:23,2050-07-17 20:00,NG_0,Nkpor,NG_0_205007171923
56,2050-07-17 22:02,2050-07-17 23:00,NG_0,Biu,NG_0_205007172202
55,2050-07-17 23:59,2050-07-18 01:00,NG_0,Gaya,NG_0_205007172359
56,2050-07-18 02:19,2050-07-18 03:00,NG_0,Argungu,NG_0_205007180219
58,2050-07-18 04:30,2050-07-18 05:00,NG_0,Ilesa,NG_0_205007180430
61,2050-07-18 05:09,2050-07-18 06:00,NG_0,Olupona,NG_0_205007180509
60,2050-07-18 06:16,2050-07-18 07:00,NG_0,Shagamu,NG_0_205007180616
61,2050-07-18 07:08,2050-07-18 08:00,NG_0,Lagos,NG_0_205007180708
61,2050-07-18 08:57,2050-07-18 10:00,NG_0,Yenagoa,NG_0_205007180857
60,2050-07-18 10:23,2050-07-18 11:00,NG_0,Nkpor,NG_0_205007181023
62,2050-07-18 13:02,2050-07-18 14:00,NG_0,Biu,NG_0_205007181302
65,2050-07-18 14:59,2050-07-18 16:00,NG_0,Gaya,NG_0_205007181459
65,2050-07-18 17:19,2050-07-18 18:00,NG_0,Argungu,NG_0_205007181719
66,2050-07-18 19:30,2050-07-18 20:00,NG_0,Ilesa,NG_0_205007181930
59,2050-07-18 20:09,2050-07-18 21:00,NG_0,Olupona,NG_0_205007182009
60,2050-07-18 21:16,2050-07-18 22:00,NG_0,Shagamu,NG_0_205007182116
64,2050-07-18 22:08,2050-07-18 23:00,NG_0,Lagos,NG_0_205007182208
61,2050-07-18 23:57,2050-07-19 01:00,NG_0,Yenagoa,NG_0_205007182357
62,2050-07-19 01:23,2050-07-19 02:00,NG_0,Nkpor,NG_0_205007190123
63,2050-07-19 04:02,2050-07-19 05:00,NG_0,Biu,NG_0_205007190402
64,2050-07-19 05:59,2050-07-19 07:00,NG_0,Gaya,NG_0_205007190559
62,2050-07-19 08:19,2050-07-19 09:00,NG_0,Argungu,NG_0_205007190819
62,2050-07-19 10:30,2050-07-19 11:00,NG_0,Ilesa,NG_0_205007191030
66,2050-07-19 11:09,2050-07-19 12:00,NG_0,Olupona,NG_0_205007191109
66,2050-07-19 12:16,2050-07-19 13:00,NG_0,Shagamu,NG_0_205007191216
65,2050-07-19 13:08,2050-07-19 14:00,NG_0,Lagos,NG_0_205007191308
62,2050-07-19 14:57,2050-07-19 16:00,NG_0,Yenagoa,NG_0_205007191457
61,2050-07-19 16:23,2050-07-19 17:00,NG_0,Nkpor,NG_0_205007191623
54,2050-07-19 19:02,2050-07-19 20:00,NG_0,Biu,NG_0_205007191902
56,2050-07-19 20:59,2050-07-19 22:00,NG_0,Gaya,NG_0_205007192059
63,2050-07-19 23:19,2050-07-20 00:00,NG_0,Argungu,NG_0_205007192319
64,2050-07-20 01:30,2050-07-20 02:00,NG_0,Ilesa,NG_0_205007200130
63,2050-07-20 02:09,2050-07-20 03:00,NG_0,Olupona,NG_0_205007200209
62,2050-07-20 03:16,2050-07-20 04:00,NG_0,Shagamu,NG_0_205007200316
61,2050-07-20 04:08,2050-07-20 05:00,NG_0,Lagos,NG_0_205007200408
60,2050-07-20 05:57,2050-07-20 07:00,NG_0,Yenagoa,NG_0_205007200557
55,2050-07-20 07:23,2050-07-20 08:00,NG_0,Nkpor,NG_0_205007200723
53,2050-07-20 10:02,2050-07-20 11:00,NG_0,Biu,NG_0_205007201002
51,2050-07-20 11:59,2050-07-20 13:00,NG_0,Gaya,NG_0_205007201159
50,2050-07-20 14:19,2050-07-20 15:00,NG_0,Argungu,NG_0_205007201419
55,2050-07-20 16:30,2050-07-20 17:00,NG_0,Ilesa,NG_0_205007201630
52,2050-07-20 17:09,2050-07-20 18:00,NG_0,Olupona,NG_0_205007201709
59,2050-07-20 18:16,2050-07-20 19:00,NG_0,Shagamu,NG_0_205007201816
53,2050-07-20 19:08,2050-07-20 20:00,NG_0,Lagos,NG_0_205007201908
56,2050-07-20 20:57,2050-07-20 22:00,NG_0,Yenagoa,NG_0_205007202057
56,2050-07-20 22:23,2050-07-20 23:00,NG_0,Nkpor,NG_0_205007202223
56,2050-07-21 01:02,2050-07-21 02:00,NG_0,Biu,NG_0_205007210102
51,2050-07-21 02:59,2050-07-21 04:00,NG_0,Gaya,NG_0_205007210259
54,2050-07-21 05:19,2050-07-21 06:00,NG_0,Argungu,NG_0_205007210519
53,2050-07-21 07:30,2050-07-21 08:00,NG_0,Ilesa,NG_0_205007210730
49,2050-07-21 08:09,2050-07-21 09:00,NG_0,Olupona,NG_0_205007210809
50,2050-07-21 09:16,2050-07-21 10:00,NG_0,Shagamu,NG_0_205007210916
51,2050-07-21 10:08,2050-07-21 11:00,NG_0,Lagos,NG_0_205007211008
49,2050-07-21 11:57,2050-07-21 13:00,NG_0,Yenagoa,NG_0_205007211157
53,2050-07-21 13:23,2050-07-21 14:00,NG_0,Nkpor,NG_0_205007211323
55,2050-07-21 16:02,2050-07-21 17:00,NG_0,Biu,NG_0_205007211602
54,2050-07-21 17:59,2050-07-21 19:00,NG_0,Gaya,NG_0_205007211759
54,2050-07-21 20:19,2050-07-21 21:00,NG_0,Argungu,NG_0_205007212019
55,2050-07-21 22:30,2050-07-21 23:00,NG_0,Ilesa,NG_0_205007212230
57,2050-07-21 23:09,2050-07-22 00:00,NG_0,Olupona,NG_0_205007212309
61,2050-07-22 00:16,2050-07-22 01:00,NG_0,Shagamu,NG_0_205007220016
60,2050-07-22 01:08,2050-07-22 02:00,NG_0,Lagos,NG_0_205007220108
58,2050-07-22 02:57,2050-07-22 04:00,NG_0,Yenagoa,NG_0_205007220257
59,2050-07-22 04:23,2050-07-22 05:00,NG_0,Nkpor,NG_0_205007220423
59,2050-07-22 07:02,2050-07-22 08:00,NG_0,Biu,NG_0_205007220702
57,2050-07-22 08:59,2050-07-22 10:00,NG_0,Gaya,NG_0_205007220859
55,2050-07-22 11:19,2050-07-22 12:00,NG_0,Argungu,NG_0_205007221119
55,2050-07-22 13:30,2050-07-22 14:00,NG_0,Ilesa,NG_0_205007221330
56,2050-07-22 14:09,2050-07-22 15:00,NG_0,Olupona,NG_0_205007221409
55,2050-07-22 15:16,2050-07-22 16:00,NG_0,Shagamu,NG_0_205007221516
55,2050-07-22 16:08,2050-07-22 17:00,NG_0,Lagos,NG_0_205007221608
55,2050-07-22 17:57,2050-07-22 19:00,NG_0,Yenagoa,NG_0_205007221757
53,2050-07-22 19:23,2050-07-22 20:00,NG_0,Nkpor,NG_0_205007221923
53,2050-07-22 22:02,2050-07-22 23:00,NG_0,Biu,NG_0_205007222202
51,2050-07-22 23:59,2050-07-23 01:00,NG_0,Gaya,NG_0_205007222359
51,2050-07-23 02:19,2050-07-23 03:00,NG_0,Argungu,NG_0_205007230219
53,2050-07-23 04:30,2050-07-23 05:00,NG_0,Ilesa,NG_0_205007230430
52,2050-07-23 05:09,2050-07-23 06:00,NG_0,Olupona,NG_0_205007230509
52,2050-07-23 06:16,2050-07-23 07:00,NG_0,Shagamu,NG_0_205007230616
51,2050-07-23 07:08,2050-07-23 08:00,NG_0,Lagos,NG_0_205007230708
51,2050-07-23 08:57,2050-07-23 10:00,NG_0,Yenagoa,NG_0_205007230857
51,2050-07-23 10:23,2050-07-23 11:00,NG_0,Nkpor,NG_0_205007231023
52,2050-07-23 13:02,2050-07-23 14:00,NG_0,Biu,NG_0_205007231302
54,2050-07-23 14:59,2050-07-23 16:00,NG_0,Gaya,NG_0_205007231459
52,2050-07-23 17:19,2050-07-23 18:00,NG_0,Argungu,NG_0_205007231719
51,2050-07-23 19:30,2050-07-23 20:00,NG_0,Ilesa,NG_0_205007231930
51,2050-07-23 20:09,2050-07-23 21:00,NG_0,Olupona,NG_0_205007232009
53,2050-07-23 21:16,2050-07-23 22:00,NG_0,Shagamu,NG_0_205007232116
52,2050-07-23 22:08,2050-07-23 23:00,NG_0,Lagos,NG_0_205007232208
51,2050-07-23 23:57,2050-07-24 01:00,NG_0,Yenagoa,NG_0_205007232357
54,2050-07-24 01:23,2050-07-24 02:00,NG_0,Nkpor,NG_0_205007240123
57,2050-07-24 04:02,2050-07-24 05:00,NG_0,Biu,NG_0_205007240402
58,2050-07-24 05:59,2050-07-24 07:00,NG_0,Gaya,NG_0_205007240559
64,2050-07-24 08:19,2050-07-24 09:00,NG_0,Argungu,NG_0_205007240819
67,2050-07-24 10:30,2050-07-24 11:00,NG_0,Ilesa,NG_0_205007241030
66,2050-07-24 11:09,2050-07-24 12:00,NG_0,Olupona,NG_0_205007241109
57,2050-07-24 12:16,2050-07-24 13:00,NG_0,Shagamu,NG_0_205007241216
47,2050-07-24 13:08,2050-07-24 14:00,NG_0,Lagos,NG_0_205007241308
47,2050-07-24 14:57,2050-07-24 16:00,NG_0,Yenagoa,NG_0_205007241457
48,2050-07-24 16:23,2050-07-24 17:00,NG_0,Nkpor,NG_0_205007241623
48,2050-07-24 19:02,2050-07-24 20:00,NG_0,Biu,NG_0_205007241902
49,2050-07-24 20:59,2050-07-24 22:00,NG_0,Gaya,NG_0_205007242059
46,2050-07-24 23:19,2050-07-25 00:00,NG_0,Argungu,NG_0_205007242319
48,2050-07-25 01:30,2050-07-25 02:00,NG_0,Ilesa,NG_0_205007250130
47,2050-07-25 02:09,2050-07-25 03:00,NG_0,Olupona,NG_0_205007250209
45,2050-07-25 03:16,2050-07-25 04:00,NG_0,Shagamu,NG_0_205007250316
45,2050-07-25 04:08,2050-07-25 05:00,NG_0,Lagos,NG_0_205007250408
47,2050-07-25 05:57,2050-07-25 07:00,NG_0,Yenagoa,NG_0_205007250557
49,2050-07-25 07:23,2050-07-25 08:00,NG_0,Nkpor,NG_0_205007250723
49,2050-07-25 10:02,2050-07-25 11:00,NG_0,Biu,NG_0_205007251002
51,2050-07-25 11:59,2050-07-25 13:00,NG_0,Gaya,NG_0_205007251159
47,2050-07-25 14:19,2050-07-25 15:00,NG_0,Argungu,NG_0_205007251419
47,2050-07-25 16:30,2050-07-25 17:00,NG_0,Ilesa,NG_0_205007251630
50,2050-07-25 17:09,2050-07-25 18:00,NG_0,Olupona,NG_0_205007251709
52,2050-07-25 18:16,2050-07-25 19:00,NG_0,Shagamu,NG_0_205007251816
62,2050-07-25 19:08,2050-07-25 20:00,NG_0,Lagos,NG_0_205007251908
62,2050-07-25 20:57,2050-07-25 22:00,NG_0,Yenagoa,NG_0_205007252057
61,2050-07-25 22:23,2050-07-25 23:00,NG_0,Nkpor,NG_0_205007252223
59,2050-07-26 01:02,2050-07-26 02:00,NG_0,Biu,NG_0_205007260102
61,2050-07-26 02:59,2050-07-26 04:00,NG_0,Gaya,NG_0_205007260259
64,2050-07-26 05:19,2050-07-26 06:00,NG_0,Argungu,NG_0_205007260519
65,2050-07-26 07:30,2050-07-26 08:00,NG_0,Ilesa,NG_0_205007260730
68,2050-07-26 08:09,2050-07-26 09:00,NG_0,Olupona,NG_0_205007260809
68,2050-07-26 09:16,2050-07-26 10:00,NG_0,Shagamu,NG_0_205007260916
65,2050-07-26 10:08,2050-07-26 11:00,NG_0,Lagos,NG_0_205007261008
62,2050-07-26 11:57,2050-07-26 13:00,NG_0,Yenagoa,NG_0_205007261157
64,2050-07-26 13:23,2050-07-26 14:00,NG_0,Nkpor,NG_0_205007261323
56,2050-07-26 16:02,2050-07-26 17:00,NG_0,Biu,NG_0_205007261602
58,2050-07-26 17:59,2050-07-26 19:00,NG_0,Gaya,NG_0_205007261759
58,2050-07-26 20:19,2050-07-26 21:00,NG_0,Argungu,NG_0_205007262019
64,2050-07-26 22:30,2050-07-26 23:00,NG_0,Ilesa,NG_0_205007262230
62,2050-07-26 23:09,2050-07-27 00:00,NG_0,Olupona,NG_0_205007262309
57,2050-07-27 00:16,2050-07-27 01:00,NG_0,Shagamu,NG_0_205007270016
57,2050-07-27 01:08,2050-07-27 02:00,NG_0,Lagos,NG_0_205007270108
55,2050-07-27 02:57,2050-07-27 04:00,NG_0,Yenagoa,NG_0_205007270257
52,2050-07-27 04:23,2050-07-27 05:00,NG_0,Nkpor,NG_0_205007270423
52,2050-07-27 07:02,2050-07-27 08:00,NG_0,Biu,NG_0_205007270702
51,2050-07-27 08:59,2050-07-27 10:00,NG_0,Gaya,NG_0_205007270859
48,2050-07-27 11:19,2050-07-27 12:00,NG_0,Argungu,NG_0_205007271119
48,2050-07-27 13:30,2050-07-27 14:00,NG_0,Ilesa,NG_0_205007271330
39,2050-07-27 14:09,2050-07-27 15:00,NG_0,Olupona,NG_0_205007271409
39,2050-07-27 15:16,2050-07-27 16:00,NG_0,Shagamu,NG_0_205007271516
41,2050-07-27 16:08,2050-07-27 17:00,NG_0,Lagos,NG_0_205007271608
46,2050-07-27 17:57,2050-07-27 19:00,NG_0,Yenagoa,NG_0_205007271757
44,2050-07-27 19:23,2050-07-27 20:00,NG_0,Nkpor,NG_0_205007271923
43,2050-07-27 22:02,2050-07-27 23:00,NG_0,Biu,NG_0_205007272202
42,2050-07-27 23:59,2050-07-28 01:00,NG_0,Gaya,NG_0_205007272359
42,2050-07-28 02:19,2050-07-28 03:00,NG_0,Argungu,NG_0_205007280219
42,2050-07-28 04:30,2050-07-28 05:00,NG_0,Ilesa,NG_0_205007280430
43,2050-07-28 05:09,2050-07-28 06:00,NG_0,Olupona,NG_0_205007280509
45,2050-07-28 06:16,2050-07-28 07:00,NG_0,Shagamu,NG_0_205007280616
49,2050-07-28 07:08,2050-07-28 08:00,NG_0,Lagos,NG_0_205007280708
45,2050-07-28 08:57,2050-07-28 10:00,NG_0,Yenagoa,NG_0_205007280857
47,2050-07-28 10:23,2050-07-28 11:00,NG_0,Nkpor,NG_0_205007281023
48,2050-07-28 13:02,2050-07-28 14:00,NG_0,Biu,NG_0_205007281302
49,2050-07-28 14:59,2050-07-28 16:00,NG_0,Gaya,NG_0_205007281459
51,2050-07-28 17:19,2050-07-28 18:00,NG_0,Argungu,NG_0_205007281719
35,2050-07-28 19:30,2050-07-28 20:00,NG_0,Ilesa,NG_0_205007281930
33,2050-07-28 20:09,2050-07-28 21:00,NG_0,Olupona,NG_0_205007282009
35,2050-07-28 21:16,2050-07-28 22:00,NG_0,Shagamu,NG_0_205007282116
36,2050-07-28 22:08,2050-07-28 23:00,NG_0,Lagos,NG_0_205007282208
32,2050-07-28 23:57,2050-07-29 01:00,NG_0,Yenagoa,NG_0_205007282357
29,2050-07-29 01:23,2050-07-29 02:00,NG_0,Nkpor,NG_0_205007290123
29,2050-07-29 04:02,2050-07-29 05:00,NG_0,Biu,NG_0_205007290402
33,2050-07-29 05:59,2050-07-29 07:00,NG_0,Gaya,NG_0_205007290559
33,2050-07-29 08:19,2050-07-29 09:00,NG_0,Argungu,NG_0_205007290819
34,2050-07-29 10:30,2050-07-29 11:00,NG_0,Ilesa,NG_0_205007291030
33,2050-07-29 11:09,2050-07-29 12:00,NG_0,Olupona,NG_0_205007291109
32,2050-07-29 12:16,2050-07-29 13:00,NG_0,Shagamu,NG_0_205007291216
34,2050-07-29 13:08,2050-07-29 14:00,NG_0,Lagos,NG_0_205007291308
28,2050-07-29 14:57,2050-07-29 16:00,NG_0,Yenagoa,NG_0_205007291457
26,2050-07-29 16:23,2050-07-29 17:00,NG_0,Nkpor,NG_0_205007291623
25,2050-07-29 19:02,2050-07-29 20:00,NG_0,Biu,NG_0_205007291902
25,2050-07-29 20:59,2050-07-29 22:00,NG_0,Gaya,NG_0_205007292059
22,2050-07-29 23:19,2050-07-30 00:00,NG_0,Argungu,NG_0_205007292319
22,2050-07-30 01:30,2050-07-30 02:00,NG_0,Ilesa,NG_0_205007300130
23,2050-07-30 02:09,2050-07-30 03:00,NG_0,Olupona,NG_0_205007300209
17,2050-07-30 03:16,2050-07-30 04:00,NG_0,Shagamu,NG_0_205007300316
17,2050-07-30 04:08,2050-07-30 05:00,NG_0,Lagos,NG_0_205007300408
25,2050-07-30 05:57,2050-07-30 07:00,NG_0,Yenagoa,NG_0_205007300557
27,2050-07-30 07:23,2050-07-30 08:00,NG_0,Nkpor,NG_0_205007300723
27,2050-07-30 10:02,2050-07-30 11:00,NG_0,Biu,NG_0_205007301002
24,2050-07-30 11:59,2050-07-30 13:00,NG_0,Gaya,NG_0_205007301159
26,2050-07-30 14:19,2050-07-30 15:00,NG_0,Argungu,NG_0_205007301419
23,2050-07-30 16:30,2050-07-30 17:00,NG_0,Ilesa,NG_0_205007301630
26,2050-07-30 17:09,2050-07-30 18:00,NG_0,Olupona,NG_0_205007301709
27,2050-07-30 18:16,2050-07-30 19:00,NG_0,Shagamu,NG_0_205007301816
25,2050-07-30 19:08,2050-07-30 20:00,NG_0,Lagos,NG_0_205007301908
22,2050-07-30 20:57,2050-07-30 22:00,NG_0,Yenagoa,NG_0_205007302057
20,2050-07-30 22:23,2050-07-30 23:00,NG_0,Nkpor,NG_0_205007302223
16,2050-07-31 01:02,2050-07-31 02:00,NG_0,Biu,NG_0_205007310102
16,2050-07-31 02:59,2050-07-31 04:00,NG_0,Gaya,NG_0_205007310259
16,2050-07-31 05:19,2050-07-31 06:00,NG_0,Argungu,NG_0_205007310519
17,2050-07-31 07:30,2050-07-31 08:00,NG_0,Ilesa,NG_0_205007310730
18,2050-07-31 08:09,2050-07-31 09:00,NG_0,Olupona,NG_0_205007310809
10,2050-07-31 09:16,2050-07-31 10:00,NG_0,Shagamu,NG_0_205007310916
8,2050-07-31 10:08,2050-07-31 11:00,NG_0,Lagos,NG_0_205007311008
7,2050-07-31 11:57,2050-07-31 13:00,NG_0,Yenagoa,NG_0_205007311157
7,2050-07-31 13:23,2050-07-31 14:00,NG_0,Nkpor,NG_0_205007311323
7,2050-07-31 16:02,2050-07-31 17:00,NG_0,Biu,NG_0_205007311602
5,2050-07-31 17:59,2050-07-31 19:00,NG_0,Gaya,NG_0_205007311759
6,2050-07-31 20:19,2050-07-31 21:00,NG_0,Argungu,NG_0_205007312019
5,2050-07-31 22:30,2050-07-31 23:00,NG_0,Ilesa,NG_0_205007312230
5,2050-07-31 23:09,2050-08-01 00:00,NG_0,Olupona,NG_0_205007312309
0,2050-07-01 08:36,2050-07-01 09:00,IN_0,Pune,IN_0_205007010836
0,2050-07-01 11:34,2050-07-01 13:00,IN_0,Sirsi,IN_0_205007011134
3,2050-07-01 18:23,2050-07-01 21:00,IN_0,Kheda,IN_0_205007011823
1,2050-07-01 23:07,2050-07-02 00:00,IN_0,Sojat,IN_0_205007012307
1,2050-07-02 03:15,2050-07-02 05:00,IN_0,Moga,IN_0_205007020315
0,2050-07-02 05:20,2050-07-02 06:00,IN_0,Patti,IN_0_205007020520
1,2050-07-02 10:58,2050-07-02 13:00,IN_0,Jais,IN_0_205007021058
1,2050-07-02 16:29,2050-07-02 18:00,IN_0,Adra,IN_0_205007021629
1,2050-07-03 02:47,2050-07-03 06:00,IN_0,Uran,IN_0_205007030247
4,2050-07-03 06:36,2050-07-03 07:00,IN_0,Pune,IN_0_205007030636
4,2050-07-03 09:34,2050-07-03 11:00,IN_0,Sirsi,IN_0_205007030934
3,2050-07-03 16:23,2050-07-03 19:00,IN_0,Kheda,IN_0_205007031623
4,2050-07-03 21:07,2050-07-03 22:00,IN_0,Sojat,IN_0_205007032107
3,2050-07-04 01:15,2050-07-04 03:00,IN_0,Moga,IN_0_205007040115
5,2050-07-04 03:20,2050-07-04 04:00,IN_0,Patti,IN_0_205007040320
4,2050-07-04 08:58,2050-07-04 11:00,IN_0,Jais,IN_0_205007040858
7,2050-07-04 14:29,2050-07-04 16:00,IN_0,Adra,IN_0_205007041429
8,2050-07-05 00:47,2050-07-05 04:00,IN_0,Uran,IN_0_205007050047
8,2050-07-05 04:36,2050-07-05 05:00,IN_0,Pune,IN_0_205007050436
9,2050-07-05 07:34,2050-07-05 09:00,IN_0,Sirsi,IN_0_205007050734
10,2050-07-05 14:23,2050-07-05 17:00,IN_0,Kheda,IN_0_205007051423
13,2050-07-05 19:07,2050-07-05 20:00,IN_0,Sojat,IN_0_205007051907
14,2050-07-05 23:15,2050-07-06 01:00,IN_0,Moga,IN_0_205007052315
13,2050-07-06 01:20,2050-07-06 02:00,IN_0,Patti,IN_0_205007060120
16,2050-07-06 06:58,2050-07-06 09:00,IN_0,Jais,IN_0_205007060658
15,2050-07-06 12:29,2050-07-06 14:00,IN_0,Adra,IN_0_205007061229
17,2050-07-06 22:47,2050-07-07 02:00,IN_0,Uran,IN_0_205007062247
17,2050-07-07 02:36,2050-07-07 03:00,IN_0,Pune,IN_0_205007070236
17,2050-07-07 05:34,2050-07-07 07:00,IN_0,Sirsi,IN_0_205007070534
11,2050-07-07 12:23,2050-07-07 15:00,IN_0,Kheda,IN_0_205007071223
14,2050-07-07 17:07,2050-07-07 18:00,IN_0,Sojat,IN_0_205007071707
19,2050-07-07 21:15,2050-07-07 23:00,IN_0,Moga,IN_0_205007072115
17,2050-07-07 23:20,2050-07-08 00:00,IN_0,Patti,IN_0_205007072320
19,2050-07-08 04:58,2050-07-08 07:00,IN_0,Jais,IN_0_205007080458
13,2050-07-08 10:29,2050-07-08 12:00,IN_0,Adra,IN_0_205007081029
11,2050-07-08 20:47,2050-07-09 00:00,IN_0,Uran,IN_0_205007082047
8,2050-07-09 00:36,2050-07-09 01:00,IN_0,Pune,IN_0_205007090036
9,2050-07-09 03:34,2050-07-09 05:00,IN_0,Sirsi,IN_0_205007090334
7,2050-07-09 10:23,2050-07-09 13:00,IN_0,Kheda,IN_0_205007091023
5,2050-07-09 15:07,2050-07-09 16:00,IN_0,Sojat,IN_0_205007091507
1,2050-07-09 19:15,2050-07-09 21:00,IN_0,Moga,IN_0_205007091915
2,2050-07-09 21:20,2050-07-09 22:00,IN_0,Patti,IN_0_205007092120
1,2050-07-10 02:58,2050-07-10 05:00,IN_0,Jais,IN_0_205007100258
1,2050-07-10 08:29,2050-07-10 10:00,IN_0,Adra,IN_0_205007100829
1,2050-07-10 18:47,2050-07-10 22:00,IN_0,Uran,IN_0_205007101847
1,2050-07-10 22:36,2050-07-10 23:00,IN_0,Pune,IN_0_205007102236
1,2050-07-11 01:34,2050-07-11 03:00,IN_0,Sirsi,IN_0_205007110134
3,2050-07-11 08:23,2050-07-11 11:00,IN_0,Kheda,IN_0_205007110823
0,2050-07-11 13:07,2050-07-11 14:00,IN_0,Sojat,IN_0_205007111307
1,2050-07-11 17:15,2050-07-11 19:00,IN_0,Moga,IN_0_205007111715
2,2050-07-11 19:20,2050-07-11 20:00,IN_0,Patti,IN_0_205007111920
1,2050-07-12 00:58,2050-07-12 03:00,IN_0,Jais,IN_0_205007120058
1,2050-07-12 06:29,2050-07-12 08:00,IN_0,Adra,IN_0_205007120629
3,2050-07-12 16:47,2050-07-12 20:00,IN_0,Uran,IN_0_205007121647
4,2050-07-12 20:36,2050-07-12 21:00,IN_0,Pune,IN_0_205007122036
1,2050-07-12 23:34,2050-07-13 01:00,IN_0,Sirsi,IN_0_205007122334
2,2050-07-13 06:23,2050-07-13 09:00,IN_0,Kheda,IN_0_205007130623
2,2050-07-13 11:07,2050-07-13 12:00,IN_0,Sojat,IN_0_205007131107
4,2050-07-13 15:15,2050-07-13 17:00,IN_0,Moga,IN_0_205007131515
4,2050-07-13 17:20,2050-07-13 18:00,IN_0,Patti,IN_0_205007131720
6,2050-07-13 22:58,2050-07-14 01:00,IN_0,Jais,IN_0_205007132258
5,2050-07-14 04:29,2050-07-14 06:00,IN_0,Adra,IN_0_205007140429
9,2050-07-14 14:47,2050-07-14 18:00,IN_0,Uran,IN_0_205007141447
10,2050-07-14 18:36,2050-07-14 19:00,IN_0,Pune,IN_0_205007141836
10,2050-07-14 21:34,2050-07-14 23:00,IN_0,Sirsi,IN_0_205007142134
12,2050-07-15 04:23,2050-07-15 07:00,IN_0,Kheda,IN_0_205007150423
10,2050-07-15 09:07,2050-07-15 10:00,IN_0,Sojat,IN_0_205007150907
9,2050-07-15 13:15,2050-07-15 15:00,IN_0,Moga,IN_0_205007151315
8,2050-07-15 15:20,2050-07-15 16:00,IN_0,Patti,IN_0_205007151520
8,2050-07-15 20:58,2050-07-15 23:00,IN_0,Jais,IN_0_205007152058
6,2050-07-16 02:29,2050-07-16 04:00,IN_0,Adra,IN_0_205007160229
4,2050-07-16 12:47,2050-07-16 16:00,IN_0,Uran,IN_0_205007161247
4,2050-07-16 16:36,2050-07-16 17:00,IN_0,Pune,IN_0_205007161636
10,2050-07-16 19:34,2050-07-16 21:00,IN_0,Sirsi,IN_0_205007161934
7,2050-07-17 02:23,2050-07-17 05:00,IN_0,Kheda,IN_0_205007170223
7,2050-07-17 07:07,2050-07-17 08:00,IN_0,Sojat,IN_0_205007170707
7,2050-07-17 11:15,2050-07-17 13:00,IN_0,Moga,IN_0_205007171115
3,2050-07-17 13:20,2050-07-17 14:00,IN_0,Patti,IN_0_205007171320
2,2050-07-17 18:58,2050-07-17 21:00,IN_0,Jais,IN_0_205007171858
1,2050-07-18 00:29,2050-07-18 02:00,IN_0,Adra,IN_0_205007180029
2,2050-07-18 10:47,2050-07-18 14:00,IN_0,Uran,IN_0_205007181047
2,2050-07-18 14:36,2050-07-18 15:00,IN_0,Pune,IN_0_205007181436
2,2050-07-18 17:34,2050-07-18 19:00,IN_0,Sirsi,IN_0_205007181734
1,2050-07-19 00:23,2050-07-19 03:00,IN_0,Kheda,IN_0_205007190023
1,2050-07-19 05:07,2050-07-19 06:00,IN_0,Sojat,IN_0_205007190507
1,2050-07-19 09:15,2050-07-19 11:00,IN_0,Moga,IN_0_205007190915
5,2050-07-19 11:20,2050-07-19 12:00,IN_0,Patti,IN_0_205007191120
5,2050-07-19 16:58,2050-07-19 19:00,IN_0,Jais,IN_0_205007191658
2,2050-07-19 22:29,2050-07-20 00:00,IN_0,Adra,IN_0_205007192229
0,2050-07-20 08:47,2050-07-20 12:00,IN_0,Uran,IN_0_205007200847
